# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_12	cds	20857	22185	+	OAKKFK_00216	561.0	5.5e-198	0.995	0.915	0.636	UniRef:UniRef50_Q2G1P1
contig_12	cds	22375	22848	+	OAKKFK_00217	276.0	5.5e-95	0.885	0.818	1.0	UniRef:UniRef50_Q2G1P0
contig_12	cds	23110	24702	+	OAKKFK_00218	602.0	1.3e-210	0.991	0.869	0.613	UniRef:UniRef50_Q9K5Z9
contig_12	cds	25031	26383	-	OAKKFK_00219	608.0	1.1e-218	1.018	1.0	0.945	BlastRules:WP_000728764
contig_12	cds	26804	27556	-	OAKKFK_00220	473.0	4.2e-172	1.0	1.0	1.0	BlastRules:WP_000876756
contig_12	cds	27925	28923	-	OAKKFK_00221	587.0	1.8e-214	1.0	1.0	0.997	BlastRules:WP_000136636
contig_12	cds	28920	29915	-	OAKKFK_00222	580.0	1.3e-211	1.0	1.0	0.991	BlastRules:WP_000925002
contig_12	cds	29931	30923	-	OAKKFK_00223	635.0	2.8e-233	1.0	1.0	1.0	BlastRules:WP_001045111
contig_12	cds	31154	32134	+	OAKKFK_00224	653.0	1.4e-240	1.0	1.0	1.0	BlastRules:WP_000570808
contig_12	cds	32131	33141	+	OAKKFK_00225	671.0	2.1e-247	1.0	1.0	0.997	BlastRules:WP_001078456
contig_12	cds	33162	34916	+	OAKKFK_00226	604.0	7.8e-211	0.993	0.978	0.534	UniRef:UniRef50_Q2G1N1
contig_12	cds	34993	36165	+	OAKKFK_00227	658.0	5.8e-240	0.997	0.931	0.897	BlastRules:WP_000572580
contig_12	cds	36155	37891	+	OAKKFK_00228	1167.0	0.0	1.0	1.0	1.0	BlastRules:WP_001179886
contig_12	cds	37872	39650	+	OAKKFK_00229	1175.0	0.0	0.998	0.959	0.990	BlastRules:WP_001795559
contig_12	cds	39622	40401	+	OAKKFK_00230	504.0	5.3e-184	1.0	1.0	0.996	BlastRules:WP_001549999
contig_12	cds	40401	41603	+	OAKKFK_00231	813.0	2.4e-301	1.0	1.0	0.983	BlastRules:WP_001223700
contig_12	cds	41607	42371	+	OAKKFK_00232	533.0	9.3e-196	1.0	1.0	1.0	BlastRules:WP_001015549
contig_12	cds	42567	43193	+	OAKKFK_00233	338.0	6.1e-118	0.986	0.949	0.946	UniRef:UniRef50_Q2G1M2
contig_12	cds	43405	44181	+	OAKKFK_00234	259.0	1.2e-84	1.004	0.909	0.517	UniRef:UniRef50_C8P593
contig_12	cds	44526	45497	+	OAKKFK_00235	615.0	1.1e-222	1.142	0.987	0.864	UniRef:UniRef50_Q2MGY5
contig_12	cds	45460	46152	+	OAKKFK_00236	444.0	4.2e-159	0.991	0.954	0.991	UniRef:UniRef50_Q2G287
contig_12	cds	46362	47528	+	OAKKFK_00237	613.0	7.9e-221	1.008	1.0	0.790	UniRef:UniRef50_A0AAJ4YWB0
contig_12	cds	47509	48747	+	OAKKFK_00238	429.0	2.7e-147	1.002	0.998	0.542	UniRef:UniRef50_A0A380FVR4
contig_12	cds	48737	50167	+	OAKKFK_00239	767.0	2.0e-278	1.0	0.983	0.863	UniRef:UniRef50_Q2G262
contig_12	cds	50435	51034	+	OAKKFK_00240	243.0	1.1e-79	1.010	0.801	0.562	UniRef:UniRef50_Q2G261
contig_12	cds	51401	52126	+	OAKKFK_00241	399.0	5.4e-143	1.0	1.0	0.963	BlastRules:WP_070002951
contig_12	cds	52317	53057	-	OAKKFK_00242	340.0	2.9e-117	0.992	0.910	0.643	UniRef:UniRef50_S2XH22
contig_12	cds	53308	54015	+	OAKKFK_00243	285.0	1.4e-95	0.987	0.841	0.578	UniRef:UniRef50_Q894Z3
contig_12	cds	54016	55374	+	OAKKFK_00244	-	-	0.996	1.0	1.0	NCBIProtein:BAF77019.1
contig_13	cds	231	437	-	OAKKFK_00245	128.0	4.2e-39	1.0	0.829	0.868	UniRef:UniRef50_A0A0N9BAW9
contig_13	cds	451	693	-	OAKKFK_00246	132.0	2.8e-40	1.0	1.0	0.788	UniRef:UniRef50_A0A380EII9
contig_13	cds	699	953	-	OAKKFK_00247	160.0	1.7e-51	1.0	0.903	0.929	UniRef:UniRef50_B2ZYW4
contig_13	cds	953	1354	-	OAKKFK_00248	-	-	-	-	-	-
contig_13	cds	1354	1539	-	OAKKFK_00249	120.0	2.4e-36	1.0	0.897	0.984	UniRef:UniRef50_G5JH61
contig_13	cds	1552	3513	-	OAKKFK_00250	1209.0	0.0	0.937	0.905	0.982	UniRef:UniRef50_B5WZM5
contig_13	cds	3572	4129	-	OAKKFK_00251	342.0	9.3e-120	0.973	0.887	0.989	UniRef:UniRef50_B8I925
contig_13	cds	4155	5321	-	OAKKFK_00252	740.0	1.4e-270	1.0	0.960	0.969	UniRef:UniRef50_B5WZM3
contig_13	cds	5318	5680	-	OAKKFK_00253	-	-	-	-	-	-
contig_13	cds	5695	6018	-	OAKKFK_00254	190.0	2.7e-62	1.0	0.892	0.907	UniRef:UniRef50_A0A9E8GBK8
contig_13	cds	6097	6258	-	OAKKFK_00255	-	-	-	-	-	-
contig_13	cds	6271	6534	-	OAKKFK_00256	181.0	1.9e-59	1.0	0.879	0.977	UniRef:UniRef50_A0AAE8Z0C4
contig_13	cds	6561	6776	-	OAKKFK_00257	94.0	2.1e-25	1.0	0.947	0.690	UniRef:UniRef50_A0A898CJM3
contig_13	cds	6831	7196	+	OAKKFK_00258	210.0	4.6e-70	0.835	0.808	1.0	UniRef:UniRef50_A0A3A0VN01
contig_13	cds	7165	7410	-	OAKKFK_00259	-	-	-	-	-	-
contig_13	cds	7439	8215	-	OAKKFK_00260	276.0	1.3e-91	0.996	0.938	0.572	UniRef:UniRef50_A0A9X9P507
contig_13	cds	8229	8465	-	OAKKFK_00261	112.0	1.3e-32	0.962	0.882	0.760	UniRef:UniRef50_A0A1W6JQK5
contig_13	cds	8617	8931	+	OAKKFK_00262	113.0	3.4e-32	1.0	0.963	0.538	UniRef:UniRef50_A0AAU0NAD6
contig_13	cds	8944	9405	+	OAKKFK_00263	179.0	9.8e-57	1.0	0.916	0.575	UniRef:UniRef50_M9NUH9
contig_13	cds	9423	10007	+	OAKKFK_00264	263.0	2.0e-88	1.015	0.985	0.934	UniRef:UniRef50_A0A0U1MS86
contig_13	cds	10258	10383	+	OAKKFK_00265	-	-	-	-	-	-
contig_13	cds	10380	10994	-	OAKKFK_00266	379.0	2.7e-134	0.990	0.976	0.995	UniRef:UniRef50_O80069
contig_13	cds	11120	12325	+	OAKKFK_00267	417.0	9.9e-143	1.012	1.0	0.564	UniRef:UniRef50_A0A380GP38
contig_13	cds	12368	14395	-	OAKKFK_00268	582.0	1.3e-200	0.874	0.972	0.517	UniRef:UniRef50_A0A6A8G120
contig_13	cds	14388	15014	-	OAKKFK_00269	299.0	1.2e-102	0.899	0.989	0.850	UniRef:UniRef50_A0AAU9H0X1
contig_15	tRNA	147	223	+	OAKKFK_00270	87.9	-	-	-	-	-
contig_15	tRNA	242	317	+	OAKKFK_00271	77.5	-	-	-	-	-
contig_15	tRNA	339	412	+	OAKKFK_00272	71.4	-	-	-	-	-
contig_15	tRNA	441	514	+	OAKKFK_00273	78.6	-	-	-	-	-
contig_15	tRNA	524	613	+	OAKKFK_00274	70.9	-	-	-	-	-
contig_16	cds	354	638	+	OAKKFK_00275	108.0	2.1e-30	1.0	0.989	0.585	UniRef:UniRef50_Q2FXS3
contig_16	cds	1112	1585	+	OAKKFK_00276	303.0	1.3e-105	1.0	0.969	1.0	UniRef:UniRef50_A0A1J3ZXU8
contig_16	cds	1977	2819	+	OAKKFK_00277	390.0	3.6e-136	0.982	0.958	0.709	UniRef:UniRef50_A0A7Z7YX61
contig_16	cds	2819	3349	+	OAKKFK_00278	308.0	6.3e-107	1.051	1.0	0.941	UniRef:UniRef50_A0A0D0RNW4
contig_16	cds	3585	3893	+	OAKKFK_00279	119.0	2.6e-34	1.0	0.829	0.627	UniRef:UniRef50_Q6F123
contig_16	cds	3899	4219	+	OAKKFK_00280	186.0	7.9e-61	1.0	1.0	0.849	UniRef:UniRef50_A0A380H4K0
contig_16	cds	4231	4515	+	OAKKFK_00281	142.0	3.1e-44	0.883	0.976	0.855	UniRef:UniRef50_Q4A5L3
contig_16	cds	4869	6161	+	OAKKFK_00282	516.0	2.9e-180	1.016	0.928	0.597	UniRef:UniRef50_P20964
contig_16	cds	6171	6629	+	OAKKFK_00283	277.0	1.9e-95	0.974	0.955	0.993	UniRef:UniRef50_Q2FXT2
contig_16	cds	6643	7245	+	OAKKFK_00284	366.0	4.6e-129	1.025	1.0	0.961	UniRef:UniRef50_Q2FXT3
contig_16	cds	7277	8281	+	OAKKFK_00285	377.0	5.8e-129	0.946	0.921	0.589	UniRef:UniRef50_Q254B4
contig_16	cds	8283	9308	+	OAKKFK_00286	404.0	4.3e-139	1.009	0.908	0.599	UniRef:UniRef50_A8AYK5
contig_16	cds	9331	10470	+	OAKKFK_00287	462.0	2.7e-161	0.995	0.977	0.592	UniRef:UniRef50_A0A1Q6QU40
contig_16	cds	10489	10749	+	OAKKFK_00288	119.0	5.3e-35	1.0	0.945	0.674	UniRef:UniRef50_B9DNG6
contig_16	cds	11024	13303	+	OAKKFK_00289	775.0	2.5e-272	1.001	0.984	0.571	UniRef:UniRef50_A0A4P6ZWP2
contig_16	cds	13506	15779	+	OAKKFK_00290	996.0	0.0	1.024	1.0	0.643	UniRef:UniRef50_A0AAP8TSV1
contig_16	cds	15801	16319	+	OAKKFK_00291	223.0	3.1e-73	0.988	0.934	0.606	UniRef:UniRef50_Q1G9R7
contig_16	cds	16726	18936	+	OAKKFK_00292	822.0	1.5e-291	0.989	0.962	0.566	UniRef:UniRef50_A0A2N6SH02
contig_16	cds	18948	19400	+	OAKKFK_00293	295.0	1.8e-102	1.0	0.955	0.980	UniRef:UniRef50_Q2FXU2
contig_16	cds	19397	20272	+	OAKKFK_00294	546.0	3.0e-197	0.993	0.954	0.969	UniRef:UniRef50_Q2FXU3
contig_16	cds	20733	21995	+	OAKKFK_00295	497.0	7.8e-173	0.990	0.846	0.579	UniRef:UniRef50_O32039
contig_16	cds	22011	23777	+	OAKKFK_00296	785.0	2.5e-281	0.993	0.924	0.658	UniRef:UniRef50_B7GFR1
contig_16	ncRNA	23855	24045	+	OAKKFK_00297	90.2	1.7e-16	-	-	-	RFAM:RF00013
contig_16	cds	24238	25011	+	OAKKFK_00298	467.0	7.2e-167	1.0	0.928	0.883	UniRef:UniRef50_A0A2S5CXU7
contig_16	cds	25172	26446	-	OAKKFK_00299	552.0	4.2e-194	0.988	0.812	0.663	UniRef:UniRef50_A0A1S0ZBL1
contig_16	cds	26531	26953	+	OAKKFK_00300	174.0	3.7e-55	1.021	1.0	0.615	UniRef:UniRef50_B9E703
contig_16	cds	27053	27235	+	OAKKFK_00301	-	-	-	-	-	-
contig_16	cds	27275	27421	+	OAKKFK_00302	-	-	-	-	-	-
contig_16	cds	27658	28671	-	OAKKFK_00303	398.0	3.9e-137	0.967	0.901	0.601	UniRef:UniRef50_A0A0D6HHK7
contig_16	cds	28983	30125	+	OAKKFK_00304	502.0	5.7e-177	1.0	0.992	0.661	UniRef:UniRef50_A0A0D6XSI4
contig_16	cds	30126	31244	+	OAKKFK_00305	559.0	9.0e-199	0.981	0.835	0.742	UniRef:UniRef50_Q812R6
contig_16	ncRNA	31316	31532	-	OAKKFK_00306	85.5	1.0e-11	-	-	-	RFAM:RF02894
contig_16	cds	31939	32607	+	OAKKFK_00307	-	-	-	-	-	-
contig_16	cds	32609	35086	+	OAKKFK_00308	1578.0	0.0	1.006	1.0	0.984	UniRef:UniRef50_A0A654AZ37
contig_16	ncRNA-region	35120	35297	+	-	96.3	4.1e-13	-	-	-	RFAM:RF00230
contig_16	cds	35429	38059	+	OAKKFK_00309	951.0	0.0	0.998	0.902	0.558	UniRef:UniRef50_Q03ER8
contig_16	cds	38122	38382	+	OAKKFK_00310	-	-	-	-	-	-
contig_16	cds	38386	38814	+	OAKKFK_00311	196.0	1.3e-63	0.979	0.885	0.698	UniRef:UniRef50_Q8DRE2
contig_16	cds	38829	39137	+	OAKKFK_00312	182.0	1.5e-59	0.980	0.862	0.900	UniRef:UniRef50_Q2FXW2
contig_16	cds	39422	40060	+	OAKKFK_00313	416.0	4.2e-148	1.0	0.914	0.995	UniRef:UniRef50_A0A2A1K8K5
contig_16	cds	40063	40986	+	OAKKFK_00314	362.0	5.5e-124	0.993	0.924	0.577	UniRef:UniRef50_O32035
contig_16	cds	40998	42266	+	OAKKFK_00315	511.0	1.2e-178	1.021	0.904	0.594	UniRef:UniRef50_O32034
contig_16	cds	42266	42889	+	OAKKFK_00316	228.0	6.2e-74	0.986	0.843	0.569	UniRef:UniRef50_Q74KI9
contig_16	cds	42917	43393	+	OAKKFK_00317	296.0	1.1e-102	0.981	0.945	1.0	UniRef:UniRef50_Q2FXW7
contig_16	cds	43719	44453	+	OAKKFK_00318	475.0	1.1e-170	1.037	1.0	0.937	UniRef:UniRef50_A0A9X0PF13
contig_16	cds	44443	45453	+	OAKKFK_00319	395.0	1.9e-136	0.997	0.991	0.585	UniRef:UniRef50_Q2FXW9
contig_16	cds	45455	45904	+	OAKKFK_00320	-	-	-	-	-	-
contig_16	cds	45918	47279	+	OAKKFK_00321	717.0	9.8e-260	0.993	0.980	0.798	UniRef:UniRef50_A0A2T4PV93
contig_16	cds	47279	48031	+	OAKKFK_00322	280.0	2.9e-93	0.980	0.932	0.539	UniRef:UniRef50_B9E7M7
contig_16	cds	48044	49273	+	OAKKFK_00323	670.0	3.5e-242	0.978	0.946	0.873	UniRef:UniRef50_Q5HNU7
contig_16	cds	49562	50782	+	OAKKFK_00324	783.0	4.2e-287	1.007	1.0	0.983	UniRef:UniRef50_Q2FXX4
contig_16	ncRNA	51240	51490	+	OAKKFK_00325	162.3	4.4e-22	-	-	-	RFAM:RF02894
contig_16	cds	51489	51962	+	OAKKFK_00326	-	-	-	-	-	-
contig_16	cds	52111	52299	+	OAKKFK_00327	-	-	-	-	-	-
contig_16	cds	52501	52770	-	OAKKFK_00328	156.0	9.3e-50	0.989	0.978	1.0	UniRef:UniRef50_Q2FXX6
contig_16	cds	53084	53770	+	OAKKFK_00329	390.0	1.2e-137	0.956	0.908	0.972	UniRef:UniRef50_Q4L6V0
contig_16	cds	53790	54317	+	OAKKFK_00330	211.0	1.0e-68	0.960	0.955	0.595	UniRef:UniRef50_A0A511WLT8
contig_16	cds	54318	55418	+	OAKKFK_00331	509.0	9.7e-180	1.0	0.924	0.664	UniRef:UniRef50_P54453
contig_16	cds	55432	56238	+	OAKKFK_00332	402.0	3.0e-141	1.0	0.968	0.720	UniRef:UniRef50_Q5HNV1
contig_16	cds	56242	56532	+	OAKKFK_00333	117.0	3.7e-34	1.0	1.0	0.573	UniRef:UniRef50_A0A099WAK3
contig_16	cds	56535	57104	+	OAKKFK_00334	245.0	2.1e-81	0.989	0.903	0.599	UniRef:UniRef50_Q2FXY3
contig_16	cds	57094	57678	+	OAKKFK_00335	387.0	1.8e-137	0.995	0.960	1.0	UniRef:UniRef50_A0A143P804
contig_16	cds	57679	58032	+	OAKKFK_00336	189.0	1.0e-61	1.0	1.0	0.803	UniRef:UniRef50_A0A380HMQ6
contig_16	cds	58035	58751	+	OAKKFK_00337	302.0	1.6e-102	1.0	0.930	0.605	UniRef:UniRef50_B9DNI4
contig_16	cds	58800	59477	+	OAKKFK_00338	390.0	7.2e-138	1.040	0.983	0.880	UniRef:UniRef50_A0A9P2YX25
contig_16	cds	59599	60030	+	OAKKFK_00339	-	-	-	-	-	-
contig_16	cds	60035	62236	+	OAKKFK_00340	1282.0	0.0	1.102	1.0	0.860	UniRef:UniRef50_A0A6K1MRM3
contig_16	cds	62293	63267	+	OAKKFK_00341	619.0	4.3e-225	1.0	0.961	1.0	UniRef:UniRef50_K9AV25
contig_16	cds	63312	63563	-	OAKKFK_00342	95.1	1.5e-25	1.0	1.0	0.699	UniRef:UniRef50_A0AAP8PMH8
contig_16	cds	63909	65732	+	OAKKFK_00343	718.0	7.0e-254	0.987	0.882	0.593	UniRef:UniRef50_Q5SKA7
contig_16	ncRNA	65800	66046	-	OAKKFK_00344	184.1	5.0e-25	-	-	-	RFAM:RF02894
contig_16	cds	66265	67422	+	OAKKFK_00345	735.0	6.5e-269	0.971	0.964	0.989	UniRef:UniRef50_A0A0D6HI97
contig_16	cds	67523	68500	+	OAKKFK_00346	446.0	1.8e-156	0.997	0.976	0.719	UniRef:UniRef50_P68792
contig_16	cds	68532	69158	+	OAKKFK_00347	156.0	1.8e-46	0.812	0.889	0.509	UniRef:UniRef50_A0A134A646
contig_16	cds	69227	71059	+	OAKKFK_00348	714.0	2.0e-252	1.044	0.934	0.628	UniRef:UniRef50_Q56235
contig_16	cds	71195	72334	+	OAKKFK_00349	423.0	2.3e-145	1.0	0.911	0.580	UniRef:UniRef50_P95830
contig_16	cds	72338	73276	+	OAKKFK_00350	609.0	1.6e-221	1.013	1.0	0.972	UniRef:UniRef50_Q2FXZ4
contig_16	cds	73278	74030	+	OAKKFK_00351	347.0	7.7e-120	0.996	0.980	0.699	UniRef:UniRef50_A0A1D4GHQ0
contig_16	cds	74037	75383	+	OAKKFK_00352	586.0	2.5e-207	1.0	0.898	0.636	UniRef:UniRef50_P54462
contig_16	cds	75676	75852	+	OAKKFK_00353	80.9	1.4e-20	0.931	0.857	0.833	UniRef:UniRef50_A0A3A9KAP7
contig_16	cds	76072	76779	+	OAKKFK_00354	235.0	2.0e-76	0.928	0.916	0.601	UniRef:UniRef50_Q2FXZ8
contig_16	cds	76797	77786	+	OAKKFK_00355	314.0	3.6e-104	0.903	0.811	0.596	UniRef:UniRef50_B3ETU2
contig_16	cds	77803	78501	+	OAKKFK_00356	339.0	2.0e-117	1.004	1.0	0.884	UniRef:UniRef50_Q2FY00
contig_16	cds	78805	79752	+	OAKKFK_00357	337.0	7.8e-115	0.832	0.960	0.645	UniRef:UniRef50_A0A0G4K927
contig_16	cds	79753	80220	+	OAKKFK_00358	161.0	1.6e-49	1.006	0.918	0.590	UniRef:UniRef50_Q8Y747
contig_16	cds	80223	80567	+	OAKKFK_00359	198.0	3.0e-65	1.0	0.884	1.0	UniRef:UniRef50_A0A239Z539
contig_16	cds	80578	80982	+	OAKKFK_00360	221.0	1.5e-73	0.993	0.869	0.759	UniRef:UniRef50_A0A1W7AC49
contig_16	cds	80983	81882	+	OAKKFK_00361	364.0	6.9e-125	0.990	0.928	0.588	UniRef:UniRef50_P0A3C1
contig_16	cds	81910	82656	+	OAKKFK_00362	370.0	4.8e-129	0.996	0.946	0.741	UniRef:UniRef50_Q49Y09
contig_16	cds	82806	84197	-	OAKKFK_00363	706.0	5.3e-254	1.0	0.904	0.726	UniRef:UniRef50_B9E6V6
contig_16	cds	84616	85155	+	OAKKFK_00364	-	-	-	-	-	-
contig_16	cds	85166	85984	+	OAKKFK_00365	468.0	6.3e-167	0.989	0.941	0.881	UniRef:UniRef50_Q2FY10
contig_16	cds	86045	87862	+	OAKKFK_00366	807.0	5.8e-290	1.025	1.006	0.660	UniRef:UniRef50_O05338
contig_16	cds	88086	89192	+	OAKKFK_00367	430.0	4.7e-148	1.057	0.882	0.640	UniRef:UniRef50_P52329
contig_16	cds	89323	90000	+	OAKKFK_00368	299.0	6.6e-102	1.0	0.978	0.676	UniRef:UniRef50_A0A380FYY8
contig_16	cds	90003	91103	+	OAKKFK_00369	699.0	2.7e-255	0.981	0.935	0.989	UniRef:UniRef50_P67272
contig_16	cds	91217	92563	+	OAKKFK_00370	788.0	1.8e-287	0.895	0.866	0.998	UniRef:UniRef50_Q2FY15
contig_16	cds	92573	93463	+	OAKKFK_00371	380.0	1.5e-131	0.970	0.914	0.645	UniRef:UniRef50_B1YL88
contig_16	cds	93589	94374	+	OAKKFK_00372	462.0	5.0e-165	0.908	0.837	1.0	UniRef:UniRef50_A0A1W7AC50
contig_16	cds	94407	95279	+	OAKKFK_00373	377.0	2.1e-130	0.983	0.966	0.747	UniRef:UniRef50_A0A380G8P2
contig_16	cds	95266	95676	+	OAKKFK_00374	152.0	2.0e-46	0.926	0.887	0.563	UniRef:UniRef50_A0A078M170
contig_16	cds	95952	96551	+	OAKKFK_00375	237.0	4.0e-78	1.015	1.0	0.564	UniRef:UniRef50_A0A954NBV0
contig_16	cds	96672	98747	+	OAKKFK_00376	966.0	0.0	1.001	0.926	0.705	UniRef:UniRef50_P83331
contig_16	cds	98860	99009	+	OAKKFK_00377	54.7	2.0e-10	1.0	0.831	0.592	UniRef:UniRef50_Q818J0
contig_16	cds	99164	99757	+	OAKKFK_00378	389.0	1.5e-138	1.0	1.0	0.990	UniRef:UniRef50_Q2FY23
contig_16	cds	99769	101232	+	OAKKFK_00379	566.0	7.7e-199	0.982	0.964	0.575	UniRef:UniRef50_A0A4U9T9N5
contig_16	cds	101413	102399	+	OAKKFK_00380	654.0	1.1e-238	0.994	0.985	0.997	UniRef:UniRef50_Q56198
contig_16	cds	102399	102728	+	OAKKFK_00381	117.0	1.9e-33	0.936	0.927	0.598	UniRef:UniRef50_C8W5K0
contig_16	cds	102725	103348	+	OAKKFK_00382	317.0	1.0e-109	1.0	1.0	0.681	UniRef:UniRef50_A0AAE5M3A5
contig_16	cds	103400	104374	+	OAKKFK_00383	466.0	3.0e-164	0.997	0.944	0.712	UniRef:UniRef50_Q2FY30
contig_16	cds	104346	105416	+	OAKKFK_00384	624.0	6.1e-226	0.963	0.945	0.991	UniRef:UniRef50_Q2G2I6
contig_16	cds	105430	105741	+	OAKKFK_00385	147.0	1.5e-45	1.049	0.964	0.787	UniRef:UniRef50_A0A380G8S0
contig_16	cds	105731	106165	+	OAKKFK_00386	258.0	4.3e-88	0.979	0.898	0.993	UniRef:UniRef50_Q2G2I7
contig_16	cds	106152	106451	+	OAKKFK_00387	175.0	1.0e-56	1.152	1.0	0.860	UniRef:UniRef50_A0A2K4AGD7
contig_16	cds	106492	106866	+	OAKKFK_00388	-	-	-	-	-	-
contig_16	cds	107099	107623	+	OAKKFK_00389	197.0	6.2e-63	0.994	0.920	0.555	UniRef:UniRef50_Q5HP11
contig_16	ncRNA-region	107610	107707	+	-	70.3	7.2e-12	-	-	-	RFAM:RF00504
contig_16	cds	107782	108873	+	OAKKFK_00390	554.0	7.2e-198	0.986	0.947	0.765	UniRef:UniRef50_Q2FY33
contig_16	cds	108893	110239	+	OAKKFK_00391	451.0	2.5e-154	0.998	0.945	0.528	UniRef:UniRef50_Q71ZX3
contig_16	cds	110232	111704	+	OAKKFK_00392	622.0	5.2e-221	0.982	0.976	0.634	UniRef:UniRef50_A0A7X1ZRP3
contig_16	cds	112069	112455	-	OAKKFK_00393	204.0	4.1e-67	1.0	0.908	0.766	UniRef:UniRef50_Q2FY36
contig_16	cds	112613	113443	+	OAKKFK_00394	419.0	1.3e-147	0.993	0.979	0.748	UniRef:UniRef50_P54511
contig_16	cds	113507	113725	-	OAKKFK_00395	64.7	8.4e-14	0.903	0.855	0.569	UniRef:UniRef50_A0A161UCU0
contig_16	cds	113739	114320	-	OAKKFK_00396	127.0	6.3e-35	0.979	0.931	0.508	UniRef:UniRef50_A0A9Q2QLD5
contig_16	cds	114425	115486	+	OAKKFK_00397	696.0	2.7e-254	1.0	0.964	1.0	UniRef:UniRef50_A0A0D6XTL2
contig_16	cds	115512	116069	+	OAKKFK_00398	259.0	4.5e-87	0.995	0.880	0.707	UniRef:UniRef50_Q5FJG2
contig_16	cds	116543	117007	+	OAKKFK_00399	199.0	1.6e-64	1.065	1.006	0.701	UniRef:UniRef50_A0A090LU16
contig_16	cds	117007	118362	+	OAKKFK_00400	522.0	2.4e-181	1.004	0.825	0.574	UniRef:UniRef50_A0A3M1CN22
contig_16	cds	118377	118739	+	OAKKFK_00401	219.0	2.3e-73	0.958	0.891	1.0	UniRef:UniRef50_A0A853V4U3
contig_16	cds	118799	119188	+	OAKKFK_00402	255.0	2.2e-87	1.0	0.921	1.0	UniRef:UniRef50_Q2FY45
contig_16	cds	119205	120542	+	OAKKFK_00403	533.0	2.6e-187	1.0	0.987	0.629	UniRef:UniRef50_Q2FY46
contig_16	cds	120535	120765	+	OAKKFK_00404	94.4	2.2e-25	0.974	0.902	0.743	UniRef:UniRef50_Q2FY47
contig_16	cds	120743	121624	+	OAKKFK_00405	334.0	2.3e-113	0.993	0.957	0.605	UniRef:UniRef50_A0A4U9TB05
contig_16	cds	122056	122508	+	OAKKFK_00406	194.0	3.4e-62	0.980	0.803	0.612	UniRef:UniRef50_P17893
contig_16	cds	122524	124203	+	OAKKFK_00407	844.0	3.8e-306	0.998	0.972	0.812	UniRef:UniRef50_B9E6Q3
contig_16	cds	124354	125775	+	OAKKFK_00408	655.0	2.3e-234	1.0	1.0	0.670	UniRef:UniRef50_A0A9Q6MUM7
contig_16	cds	125791	126783	+	OAKKFK_00409	422.0	4.5e-147	0.991	0.948	0.642	UniRef:UniRef50_A0A085UCJ1
contig_16	cds	126783	127766	+	OAKKFK_00410	462.0	1.7e-162	1.0	0.926	0.682	UniRef:UniRef50_P37941
contig_16	cds	127779	129053	+	OAKKFK_00411	546.0	1.6e-192	1.066	1.002	0.662	UniRef:UniRef50_A0A7Z7QQ13
contig_16	cds	129233	129331	+	OAKKFK_00412	-	-	-	-	-	-
contig_16	cds	129404	129841	+	OAKKFK_00413	188.0	2.4e-60	1.0	0.918	0.600	UniRef:UniRef50_P54534
contig_16	cds	129855	130835	+	OAKKFK_00414	483.0	5.7e-171	0.997	0.962	0.788	UniRef:UniRef50_Q49XV8
contig_16	cds	130962	131054	-	OAKKFK_00415	-	-	-	-	-	-
contig_16	cds	131404	132537	+	OAKKFK_00416	718.0	4.6e-262	1.0	0.908	1.0	UniRef:UniRef50_A0A380G6E1
contig_16	cds	132605	134011	+	OAKKFK_00417	624.0	1.5e-221	0.996	0.879	0.667	UniRef:UniRef50_P41582
contig_16	cds	134327	135424	+	OAKKFK_00418	645.0	5.5e-233	1.0	0.855	0.986	UniRef:UniRef50_A0A0H3JRQ3
contig_16	cds	136010	136381	+	OAKKFK_00419	236.0	2.8e-80	0.984	0.910	0.983	UniRef:UniRef50_A0A090M013
contig_16	cds	136575	137594	+	OAKKFK_00420	620.0	3.1e-225	1.003	1.0	0.959	UniRef:UniRef50_Q2FY63
contig_16	cds	137610	139259	+	OAKKFK_00421	676.0	4.1e-239	1.109	0.990	0.548	UniRef:UniRef50_O05242
contig_16	cds	139341	140207	-	OAKKFK_00422	451.0	7.2e-160	0.990	0.947	0.765	UniRef:UniRef50_Q2FY65
contig_16	cds	140437	141921	-	OAKKFK_00423	893.0	0.0	1.026	1.0	0.882	UniRef:UniRef50_Q5HP46
contig_16	cds	142234	143154	+	OAKKFK_00424	615.0	5.2e-224	0.987	0.918	0.997	UniRef:UniRef50_Q2FY67
contig_16	cds	143257	144072	-	OAKKFK_00425	427.0	1.6e-150	0.982	0.875	0.816	UniRef:UniRef50_Q49XV0
contig_16	cds	144214	144969	+	OAKKFK_00426	447.0	2.1e-159	1.0	0.916	0.888	UniRef:UniRef50_A0A6N3F4D5
contig_16	cds	144985	145233	+	OAKKFK_00427	156.0	6.6e-50	1.0	0.932	0.939	UniRef:UniRef50_A0A2K4AGQ5
contig_16	cds	145449	146357	-	OAKKFK_00428	399.0	2.2e-138	0.993	0.917	0.660	UniRef:UniRef50_A0A380G9Q4
contig_16	cds	146439	146981	+	OAKKFK_00429	350.0	4.3e-123	1.0	0.900	0.994	UniRef:UniRef50_A0A8I0L781
